Site;Date;PE (kg);Gaz (kWh);Electricité (kWh);Gaz (kWh/kg);Electricité (kWh/kg)
PTWE42 Andrézieux;2024-09-12;868147.2;3238848.0;20381.833333333332;3.730759023354565;0.023477393388279467
PTWE49;2024-09-12;1382.857142857143;4940.274285714307;771.5833333333334;3.57251239669423;0.5579631542699725
PTWE89;2024-09-12;601044.48;2729088.0;8852.0;4.540575765707057;0.014727695361248473
PTWE35;2024-09-13;18045255.168;52080192.0;319816.6666666667;2.886087867150519;0.017723033766449795
PTWE42 Andrézieux;2024-09-13;856166.4;1598400.0;16236.0;1.8669268030139934;0.01896360333692142
PTWE49;2024-09-13;1400.142857142857;4861.70571428565;613.1666666666666;3.4722926232016684;0.4379315035880692
PTWE89;2024-09-13;374768.64;1397376.0;5041.5;3.7286364195253903;0.013452299530718472
PTWE35;2024-09-14;7100904.959999999;0.0;30528.0;;0.0042991703412405624
PTWE42 Andrézieux;2024-09-14;0.0;0.0;86.25;;
PTWE49;2024-09-14;1400.142857142857;4861.70571428565;131.58333333333331;3.4722926232016684;0.0939785055946672
PTWE89;2024-09-14;0.0;0.0;205.5;;
PTWE35;2024-09-15;0.0;4065984.0;449.08333333333337;;
PTWE42 Andrézieux;2024-09-15;0.0;86976.0;67.25;;
PTWE49;2024-09-15;1400.142857142857;4861.70571428565;69.33333333333334;3.4722926232016684;0.04951875658946367
PTWE89;2024-09-15;0.0;0.0;207.75;;
PTWE35;2024-09-16;8786171.52;62467200.0;126171.00000000003;7.109717794355101;0.014360179483498181
PTWE42 Andrézieux;2024-09-16;1854374.4;2814912.0;26473.333333333336;1.5179847176492516;0.01427615336651182
PTWE49;2024-09-16;1400.142857142857;4861.70571428565;468.58333333333337;3.4722926232016684;0.33466823113287764
PTWE89;2024-09-16;0.0;2719296.0;1261.0;;
PTWE35;2024-09-17;19700064.0;60811776.0;335110.75;3.0868821542914784;0.01701064270654146
PTWE42 Andrézieux;2024-09-17;1109145.6;2310336.0;19198.666666666664;2.0829871208973825;0.017309419671021245
PTWE49;2024-09-17;1400.142857142857;4861.70571428565;640.1666666666667;3.4722926232016684;0.4572152501445431
PTWE89;2024-09-17;934133.76;2677248.0;23562.5;2.866022099447514;0.02522390369447733
PTWE35;2024-09-18;16024452.479999999;60647616.0;293781.5833333333;3.7846919310156677;0.018333330496002904
PTWE42 Andrézieux;2024-09-18;624960.0;2326464.0;15111.666666666668;3.7225806451612904;0.024180214200375492
PTWE49;2024-09-18;1400.142857142857;4861.70571428565;727.25;3.4722926232016684;0.5194112845627997
PTWE89;2024-09-18;478932.48;2607552.0;13963.25;5.4445085870977055;0.029154944763821408
PTWE35;2024-09-19;17241189.119999997;64419840.0;301873.1666666667;3.7363919362889053;0.017508836807345846
PTWE42 Andrézieux;2024-09-19;632448.0;2651904.0;12693.750000000002;4.193078324225866;0.020070820051608988
PTWE49;2024-09-19;1400.142857142857;4861.70571428565;714.3333333333335;3.4722926232016684;0.5101860354385608
PTWE89;2024-09-19;370575.36;2071872.0;8435.583333333334;5.590959960208903;0.022763476053381786
PTWE35;2024-09-20;19676304.0;53611200.0;292512.3333333334;2.724658045535381;0.014866223521111149
PTWE42 Andrézieux;2024-09-20;1034496.0;1796544.0;15185.0;1.7366369710467706;0.014678645446671615
PTWE49;2024-09-20;1123.5714285714287;3808.3728571429215;710.1666666666665;3.3895244755245324;0.6320618775164227
PTWE89;2024-09-20;0.0;1401408.0;654.6666666666667;;
PTWE35;2024-09-21;7054248.959999998;0.0;20163.0;;0.0028582773466503805
PTWE42 Andrézieux;2024-09-21;0.0;0.0;74.83333333333333;;
PTWE49;2024-09-21;1123.5714285714287;3808.3728571429215;153.66666666666666;3.3895244755245324;0.13676626403899128
PTWE89;2024-09-21;0.0;0.0;192.58333333333331;;
PTWE35;2024-09-22;0.0;4681152.0;412.99999999999994;;
PTWE42 Andrézieux;2024-09-22;0.0;302976.0;70.75;;
PTWE49;2024-09-22;1123.5714285714287;3808.3728571429215;72.16666666666667;3.3895244755245324;0.06422970968425513
PTWE89;2024-09-22;0.0;0.0;192.75;;
PTWE35;2024-09-23;9827982.719999999;68461632.0;149516.99999999997;6.965990269873003;0.015213396712199347
PTWE42 Andrézieux;2024-09-23;649036.8;3336192.0;13110.0;5.14022009229677;0.020199162820967932
PTWE49;2024-09-23;1123.5714285714287;3808.3728571429215;573.75;3.3895244755245324;0.5106484424666242
PTWE89;2024-09-23;253854.72;2149632.0;22067.833333333336;8.467961517516791;0.08693095536428606
PTWE35;2024-09-24;18833299.199999996;65314944.0;311557.99999999994;3.4680564093624136;0.016542932637102693
PTWE42 Andrézieux;2024-09-24;1137024.0;3314304.0;16024.916666666666;2.9148936170212765;0.014093736514503357
PTWE49;2024-09-24;1123.5714285714287;3808.3728571429215;548.6666666666666;3.3895244755245324;0.48832379741470644
PTWE89;2024-09-24;0.0;2297664.0;2286.8333333333335;;
PTWE35;2024-09-25;16975837.439999998;63942912.0;280308.66666666674;3.766701479441123;0.016512214355103225
PTWE42 Andrézieux;2024-09-25;1285056.0;3528000.0;15673.5;2.745405647691618;0.012196744733303452
PTWE49;2024-09-25;1123.5714285714287;3808.3728571429215;621.5833333333333;3.3895244755245324;0.5532210214028395
PTWE89;2024-09-25;723502.08;2309184.0;24390.333333333336;3.1916756894465323;0.033711490274268924
PTWE35;2024-09-26;22775212.799999997;68532480.0;333946.74999999994;3.0090818734303992;0.014662727981184879
PTWE42 Andrézieux;2024-09-26;1410163.2;3686976.0;18476.666666666664;2.6145739727146475;0.013102502367574664
PTWE49;2024-09-26;1123.5714285714287;3808.3728571429215;617.0833333333333;3.3895244755245324;0.5492159355795718
PTWE89;2024-09-26;401529.6;2570112.0;13304.666666666666;6.400803328073447;0.03313495858503748
PTWE35;2024-09-27;19194091.775999997;57119040.0;276729.25000000006;2.9758657334034835;0.014417418298792244
PTWE42 Andrézieux;2024-09-27;1625472.0;1918080.0;16654.75;1.1800141743444366;0.0102461008248681
PTWE49;2024-09-27;1019.8571428571429;3605.7100000000214;618.5833333333334;3.535504972685271;0.6065391978334967
PTWE89;2024-09-27;223050.24;1426752.0;5034.666666666667;6.396549943187687;0.022571895312314693
PTWE35;2024-09-28;7240831.488;0.0;28413.333333333336;;0.003924042892093519
PTWE42 Andrézieux;2024-09-28;0.0;0.0;113.25;;
PTWE49;2024-09-28;1019.8571428571429;3605.7100000000214;156.41666666666666;3.535504972685271;0.15337115375636176
PTWE89;2024-09-28;0.0;0.0;193.66666666666666;;
PTWE35;2024-09-29;0.0;4148928.0;413.5833333333333;;
PTWE42 Andrézieux;2024-09-29;0.0;435456.0;83.58333333333334;;
PTWE49;2024-09-29;1019.8571428571429;3605.7100000000214;79.91666666666667;3.535504972685271;0.07836064808329832
PTWE89;2024-09-29;0.0;0.0;190.58333333333331;;
PTWE35;2024-09-30;10509298.56;60780672.0;164545.0;5.7835136810500885;0.015657086822738434
PTWE42 Andrézieux;2024-09-30;1104422.4;3180096.0;9923.749999999998;2.879420047981642;0.00898546606805512
PTWE49;2024-09-30;1019.8571428571429;3605.7100000000214;602.5;3.535504972685271;0.5907690152682449
PTWE89;2024-09-30;0.0;2577600.0;2309.0833333333335;;
PTWE35;2024-10-01;15536828.16;66960000.0;308344.58333333343;4.309759965833335;0.019846044518093804
PTWE42 Andrézieux;2024-10-01;1181145.6;2145600.0;8824.666666666666;1.8165415000487661;0.007471277602580635
PTWE49;2024-10-01;1019.8571428571429;3605.7100000000214;646.5833333333333;3.535504972685271;0.6339940234393238
PTWE89;2024-10-01;420318.72;2100672.0;7810.0;4.99780737817245;0.018581137666197692
PTWE35;2024-10-02;20618233.344;71547840.0;340745.99999999994;3.4701246613265604;0.016526440181120493
PTWE42 Andrézieux;2024-10-02;795225.6;2004480.0;7646.000000000001;2.5206431986093003;0.009614881613469186
PTWE49;2024-10-02;1019.8571428571429;3605.7100000000214;560.0;3.535504972685271;0.5490965121165429
PTWE89;2024-10-02;336729.6;1680768.0;9595.833333333334;4.991447143345878;0.028497148255850792
PTWE35;2024-10-03;19000313.856000002;65850624.0;338889.6666666666;3.465765065728396;0.01783600361736396
PTWE42 Andrézieux;2024-10-03;756748.8;3011328.0;9695.0;3.979296696605267;0.012811384702559157
PTWE49;2024-10-03;1019.8571428571429;3605.7100000000214;723.5;3.535504972685271;0.709413083064855
PTWE89;2024-10-03;660925.44;2634624.0;20934.166666666668;3.9862650770410655;0.0316740216062294
PTWE35;2024-10-04;20630032.128;62512128.0;299822.25;3.030151752170844;0.014533290502881374
PTWE42 Andrézieux;2024-10-04;1976256.0;1835712.0;14910.25;0.9288837073739434;0.007544695626477541
PTWE49;2024-10-04;1089.0;3784.5085714285283;555.3333333333334;3.47521448248717;0.5099479644934191
PTWE89;2024-10-04;0.0;1760256.0;843.6666666666667;;
PTWE35;2024-10-05;15129192.96;0.0;70787.99999999999;;0.004678901259780084
PTWE42 Andrézieux;2024-10-05;977817.6;0.0;1682.3333333333333;;0.0017204981106224038
PTWE49;2024-10-05;1089.0;3784.5085714285283;82.16666666666666;3.47521448248717;0.07545148454239363
PTWE89;2024-10-05;456399.36000000004;0.0;1023.4999999999999;;0.0022425535390759527
PTWE35;2024-10-06;0.0;3295296.0;435.66666666666663;;
PTWE42 Andrézieux;2024-10-06;0.0;327744.0;80.75;;
PTWE49;2024-10-06;1089.0;3784.5085714285283;75.91666666666666;3.47521448248717;0.0697122742577288
PTWE89;2024-10-06;0.0;0.0;172.66666666666666;;
PTWE35;2024-10-07;4779371.519999999;64927872.0;42810.00000000001;13.585022994822554;0.008957244654627732
PTWE42 Andrézieux;2024-10-07;0.0;3532032.0;646.5833333333333;;
PTWE49;2024-10-07;1089.0;3784.5085714285283;577.1666666666667;3.47521448248717;0.5299969390878483
PTWE89;2024-10-07;0.0;2622528.0;2268.5;;
PTWE35;2024-10-08;15642588.671999998;60343488.0;301009.5;3.8576407821816567;0.019242946695824235
PTWE42 Andrézieux;2024-10-08;1666944.0;3515328.0;11685.0;2.1088458880442293;0.007009833563695001
PTWE49;2024-10-08;1089.0;3784.5085714285283;730.8333333333333;3.47521448248717;0.6711049892868074
PTWE89;2024-10-08;1264492.8;2620800.0;24198.75;2.0726096661048605;0.019137119641962373
PTWE35;2024-10-09;18075467.52;51682752.0;323087.9166666666;2.859276084716176;0.01787438783031083
PTWE42 Andrézieux;2024-10-09;1865088.0;2971584.0;13481.0;1.5932674490426189;0.0072280771738384465
PTWE49;2024-10-09;1089.0;3784.5085714285283;736.1666666666667;3.47521448248717;0.6760024487297215
PTWE89;2024-10-09;727718.4;2685888.0;12595.833333333334;3.690834256767453;0.01730866408398267
PTWE35;2024-10-10;11986555.391999995;52297920.0;209711.6666666667;4.363048289494779;0.01749557398338403
PTWE42 Andrézieux;2024-10-10;1956096.0;1902528.0;11055.666666666668;0.9726148409893993;0.005651903928368888
PTWE49;2024-10-10;1089.0;3784.5085714285283;758.7500000000001;3.47521448248717;0.6967401285583105
PTWE89;2024-10-10;689126.4;2818368.0;7473.666666666666;4.089769307923771;0.01084513184615575
PTWE35;2024-10-11;13992507.648;42952896.0;220830.6666666667;3.0697068088534807;0.015782065103836538
PTWE42 Andrézieux;2024-10-11;1724544.0;1562112.0;9297.166666666666;0.905811623246493;0.005391086957866349
PTWE49;2024-10-11;1002.5714285714286;3430.95;688.3333333333334;3.4221501852379594;0.6865678730882493
PTWE89;2024-10-11;349424.64;1638720.0;4691.333333333333;4.689766583146512;0.01342588013636741
PTWE35;2024-10-12;6488570.879999999;0.0;20124.0;;0.0031014533665693735
PTWE42 Andrézieux;2024-10-12;0.0;0.0;113.0;;
PTWE49;2024-10-12;1002.5714285714286;3430.95;85.83333333333334;3.4221501852379594;0.08561318514296572
PTWE89;2024-10-12;0.0;0.0;207.24999999999997;;
PTWE35;2024-10-13;0.0;4468608.0;426.3333333333333;;
PTWE42 Andrézieux;2024-10-13;0.0;372096.0;73.5;;
PTWE49;2024-10-13;1002.5714285714286;3430.95;75.66666666666667;3.4221501852379594;0.07547259428137172
PTWE89;2024-10-13;0.0;0.0;202.58333333333331;;
PTWE35;2024-10-14;11003022.719999999;64302336.0;150717.8333333333;5.844061003629374;0.013697857140599755
PTWE42 Andrézieux;2024-10-14;758131.2;3029184.0;7238.833333333334;3.995593374867042;0.009548259369002799
PTWE49;2024-10-14;1002.5714285714286;3430.95;664.75;3.4221501852379594;0.6630450270732402
PTWE89;2024-10-14;0.0;2821248.0;1751.4166666666665;;
PTWE35;2024-10-15;17063084.160000004;62650368.0;314526.6666666666;3.671690733781154;0.01843316622700562
PTWE42 Andrézieux;2024-10-15;1018598.4;3054528.0;10572.5;2.998755937570685;0.010379458675764659
PTWE49;2024-10-15;1002.5714285714286;3430.95;681.3333333333334;3.4221501852379594;0.6795858269212501
PTWE89;2024-10-15;1514131.2;2888064.0;35056.24999999999;1.9074067029330088;0.02315271622432719
PTWE35;2024-10-16;22046846.975999996;58278528.0;353839.8333333334;2.643395133256084;0.01604945295436215
PTWE42 Andrézieux;2024-10-16;1314201.6;2712384.0;10688.0;2.0639025245441793;0.00813269440548543
PTWE49;2024-10-16;1002.5714285714286;3430.95;645.6666666666667;3.4221501852379594;0.644010639308445
PTWE89;2024-10-16;784281.6;2895552.0;19937.333333333336;3.691980023501763;0.0254211412499456
PTWE35;2024-10-17;17771021.567999996;65010816.0;271706.6666666666;3.6582486691178167;0.01528931050063687
PTWE42 Andrézieux;2024-10-17;1002009.6;0.0;7827.083333333334;;0.007811385572886062
PTWE49;2024-10-17;1002.5714285714286;3430.95;643.1666666666666;3.4221501852379594;0.6415170513916595
PTWE89;2024-10-17;0.0;2628864.0;2443.0833333333335;;
PTWE35;2024-10-18;16637633.280000001;49315392.0;279908.99999999994;2.96408696898505;0.01682384719565113
PTWE42 Andrézieux;2024-10-18;730137.6;0.0;7458.0;;0.010214512990428106
PTWE49;2024-10-18;760.5714285714286;2654.075714285693;622.9166666666666;3.4895811419984692;0.8190113949411469
PTWE89;2024-10-18;0.0;1573632.0;731.0;;
PTWE35;2024-10-19;7249499.135999998;0.0;26135.583333333336;;0.0036051571071369173
PTWE42 Andrézieux;2024-10-19;0.0;0.0;75.08333333333334;;
PTWE49;2024-10-19;760.5714285714286;2654.075714285693;64.33333333333333;3.4895811419984692;0.08458552466816929
PTWE89;2024-10-19;0.0;0.0;204.91666666666669;;
PTWE35;2024-10-20;0.0;2725056.0;412.33333333333337;;
PTWE42 Andrézieux;2024-10-20;0.0;0.0;76.66666666666667;;
PTWE49;2024-10-20;760.5714285714286;2654.075714285693;49.91666666666667;3.4895811419984692;0.06563047833708992
PTWE89;2024-10-20;0.0;0.0;205.41666666666666;;
PTWE35;2024-10-21;8319680.639999999;61527168.0;142283.75;7.395376176362463;0.01710206871594533
PTWE42 Andrézieux;2024-10-21;496857.6;1948608.0;6403.833333333333;3.921864131694876;0.012888669375960704
PTWE49;2024-10-21;760.5714285714286;2654.075714285693;635.25;3.4895811419984692;0.8352272727272727
PTWE89;2024-10-21;1153566.72;2802240.0;32881.25;2.4291962930414637;0.02850398631472309
PTWE35;2024-10-22;16314739.199999997;56609280.0;251699.99999999997;3.4698243904505692;0.01542776730381323
PTWE42 Andrézieux;2024-10-22;639129.6;1878336.0;6835.0;2.938896899783706;0.01069423165505087
PTWE49;2024-10-22;760.5714285714286;2654.075714285693;738.5833333333333;3.4895811419984692;0.9710900325569747
PTWE89;2024-10-22;1737768.96;2821248.0;33127.5;1.6234885447602885;0.01906323611626715
PTWE35;2024-10-23;14682463.487999998;59911488.0;262063.08333333334;4.080479277129874;0.01784871343610137
PTWE42 Andrézieux;2024-10-23;385228.8;1985472.0;4837.333333333334;5.154007177033493;0.012557039695197591
PTWE49;2024-10-23;760.5714285714286;2654.075714285693;636.9166666666666;3.4895811419984692;0.8374186075632356
PTWE89;2024-10-23;913708.8;2988864.0;21575.0;3.2711340856080184;0.023612555772692567
PTWE35;2024-10-24;14007147.263999999;44710272.0;253568.75000000003;3.191961300707576;0.018102811744665617
PTWE42 Andrézieux;2024-10-24;783936.0;1982592.0;6216.666666666666;2.529022777369581;0.007930069121288812
PTWE49;2024-10-24;760.5714285714286;2654.075714285693;568.8333333333333;3.4895811419984692;0.7479025795141496
PTWE89;2024-10-24;426585.6;2041344.0;14897.166666666668;4.785309208749663;0.034921869530210745
PTWE35;2024-10-25;9011761.92;60480.0;82709.99999999999;0.006711229228745537;0.009178005448239802
PTWE42 Andrézieux;2024-10-25;703641.6;1463616.0;6815.25;2.080058939096267;0.009685683734446627
PTWE49;2024-10-25;639.5714285714286;2277.7542857142644;173.41666666666663;3.561375921375888;0.2711451120542029
PTWE89;2024-10-25;0.0;0.0;750.8333333333334;;
PTWE35;2024-10-26;0.0;0.0;497.75;;
PTWE42 Andrézieux;2024-10-26;0.0;0.0;75.5;;
PTWE49;2024-10-26;639.5714285714286;2277.7542857142644;59.83333333333333;3.561375921375888;0.09355222991586627
PTWE89;2024-10-26;0.0;0.0;216.25;;
PTWE35;2024-10-27;0.0;3310200.0;507.75;;
PTWE42 Andrézieux;2024-10-27;0.0;357000.0;77.58333333333333;;
PTWE49;2024-10-27;639.5714285714286;2277.7542857142644;62.0;3.561375921375888;0.0969399151217333
PTWE89;2024-10-27;0.0;0.0;227.16666666666666;;
PTWE35;2024-10-28;6598056.959999999;59875200.0;65699.66666666667;9.07467158331413;0.009957426415831772
PTWE42 Andrézieux;2024-10-28;525772.8;1994112.0;7380.0;3.7927256792287465;0.01403648115687993
PTWE49;2024-10-28;639.5714285714286;2277.7542857142644;746.1666666666666;3.561375921375888;1.1666666666666667
PTWE89;2024-10-28;0.0;2769408.0;1388.1666666666667;;
PTWE35;2024-10-29;15056496.0;56742336.0;212879.3333333333;3.768628238602129;0.014138703542532959
PTWE42 Andrézieux;2024-10-29;703180.8;2099520.0;8022.083333333334;2.9857470511140236;0.011408279824098345
PTWE49;2024-10-29;639.5714285714286;2277.7542857142644;659.6666666666667;3.561375921375888;1.031419849601668
PTWE89;2024-10-29;1745971.2;2889216.0;29819.999999999996;1.6547901821060966;0.01707931952142166
PTWE35;2024-10-30;13988868.479999999;54184896.0;226026.16666666666;3.8734295112909667;0.016157573215433266
PTWE42 Andrézieux;2024-10-30;831974.4;2059776.0;9266.25;2.4757684851841595;0.01113766240884335
PTWE49;2024-10-30;639.5714285714286;2277.7542857142644;771.75;3.561375921375888;1.2066674112128657
PTWE89;2024-10-30;0.0;2239488.0;2298.666666666667;;
PTWE35;2024-10-31;15153260.543999998;45194112.0;187043.58333333334;2.982467823922873;0.012343454584590647
PTWE42 Andrézieux;2024-10-31;644774.4;1160064.0;8444.333333333334;1.799178131141683;0.013096570418014942
PTWE49;2024-10-31;639.5714285714286;2277.7542857142644;658.6666666666667;3.561375921375888;1.0298563025835754
PTWE89;2024-10-31;530933.76;0.0;15950.0;;0.030041412322320583
PTWE35;2024-11-01;5138242.56;0.0;20812.000000000004;;0.004050412131575198
PTWE42 Andrézieux;2024-11-01;0.0;0.0;116.41666666666666;;
PTWE49;2024-11-01;1071.7142857142858;3766.8857142857146;97.83333333333333;3.5148227139429484;0.09128676797298498
PTWE89;2024-11-01;0.0;0.0;220.66666666666666;;
PTWE35;2024-11-02;3526516.2239999995;0.0;5957.0;;0.0016892024937980269
PTWE42 Andrézieux;2024-11-02;0.0;0.0;91.75;;
PTWE49;2024-11-02;1071.7142857142858;3766.8857142857146;89.75;3.5148227139429484;0.08374433484404159
PTWE89;2024-11-02;0.0;0.0;225.41666666666666;;
PTWE35;2024-11-03;0.0;2590272.0;423.0;;
PTWE42 Andrézieux;2024-11-03;0.0;80640.0;89.08333333333333;;
PTWE49;2024-11-03;1071.7142857142858;3766.8857142857146;78.41666666666666;3.5148227139429484;0.07316937705500753
PTWE89;2024-11-03;0.0;202176.0;223.08333333333334;;
PTWE35;2024-11-04;4340286.719999999;60696000.0;62602.0;13.984329588253566;0.014423471083495612
PTWE42 Andrézieux;2024-11-04;990374.4;1887552.0;8446.25;1.9058974060718854;0.008528340393289648
PTWE49;2024-11-04;1071.7142857142858;3766.8857142857146;782.9999999999999;3.5148227139429484;0.7306051719541454
PTWE89;2024-11-04;0.0;3220992.0;2113.4166666666665;;
PTWE35;2024-11-05;14681772.287999999;53730432.0;232756.33333333334;3.6596693468618935;0.01585342210514833
PTWE42 Andrézieux;2024-11-05;972748.8;1578816.0;6953.75;1.6230459497868308;0.007148556749697352
PTWE49;2024-11-05;1071.7142857142858;3766.8857142857146;852.8333333333333;3.5148227139429484;0.795765573624811
PTWE89;2024-11-05;582543.36;5048640.0;14992.5;8.666548014554659;0.025736281673522123
PTWE35;2024-11-06;17197291.007999998;59258304.0;310125.0;3.4457929433440224;0.01803336350217794
PTWE42 Andrézieux;2024-11-06;0.0;1545408.0;594.3333333333334;;
PTWE49;2024-11-06;1071.7142857142858;3766.8857142857146;820.9166666666666;3.5148227139429484;0.7659846263218696
PTWE89;2024-11-06;1437972.48;5179392.0;12489.5;3.6018714349804526;0.008685493063121764
